Time [s], Analyzer Name, Decoded Protocol Result
0.639049375000000,LIN,Header Break
0.639751375000000,LIN,Inter-Byte Space
0.639827500000000,LIN,Header Sync
0.640321500000000,LIN,Inter-Byte Space
0.640398125000000,LIN,Protected ID: 60
0.640892125000000,LIN,Inter-Byte Space
0.641228125000000,LIN,Data 0: 255
0.641722125000000,LIN,Inter-Byte Space
0.641746875000000,LIN,Data 1: 7
0.642240875000000,LIN,Inter-Byte Space
0.642265750000000,LIN,Data 2: 255
0.642759750000000,LIN,Inter-Byte Space
0.642784500000000,LIN,Data 3: 255
0.643278500000000,LIN,Inter-Byte Space
0.643303250000000,LIN,Data 4: 255
0.643797250000000,LIN,Inter-Byte Space
0.643822125000000,LIN,Data 5: 255
0.644316125000000,LIN,Inter-Byte Space
0.644340875000000,LIN,Data 6: 255
0.644834875000000,LIN,Inter-Byte Space
0.644859625000000,LIN,Data 7: 255
0.645353625000000,LIN,Inter-Byte Space
0.645378500000000,LIN,!CHK!
0.649010000000000,LIN,Header Break
0.649712000000000,LIN,Inter-Byte Space
0.649788125000000,LIN,Header Sync
0.650282125000000,LIN,Inter-Byte Space
0.650358875000000,LIN,Protected ID: 61
0.664055625000000,LIN,Header Break
0.664727875000000,LIN,Inter-Byte Space
0.664834000000000,LIN,Header Sync
0.665328000000000,LIN,Inter-Byte Space
0.665560500000000,LIN,Protected ID: 60
0.666054500000000,LIN,Inter-Byte Space
0.666442625000000,LIN,Data 0: 255
0.666936625000000,LIN,Inter-Byte Space
0.666961625000000,LIN,Data 1: 7
0.667455625000000,LIN,Inter-Byte Space
0.667480500000000,LIN,Data 2: 255
0.667974500000000,LIN,Inter-Byte Space
0.667999375000000,LIN,Data 3: 255
0.668493375000000,LIN,Inter-Byte Space
0.668518250000000,LIN,Data 4: 255
0.669012250000000,LIN,Inter-Byte Space
0.669037125000000,LIN,Data 5: 255
0.669531125000000,LIN,Inter-Byte Space
0.669556000000000,LIN,Data 6: 255
0.670050000000000,LIN,Inter-Byte Space
0.670074750000000,LIN,Data 7: 255
0.670568750000000,LIN,Inter-Byte Space
0.670593500000000,LIN,!CHK!
0.673965500000000,LIN,Header Break
0.674667500000000,LIN,Inter-Byte Space
0.674743625000000,LIN,Header Sync
0.675237625000000,LIN,Inter-Byte Space
0.675314375000000,LIN,Protected ID: 61
0.688958625000000,LIN,Header Break
0.689630750000000,LIN,Inter-Byte Space
0.689736750000000,LIN,Header Sync
0.690230750000000,LIN,Inter-Byte Space
0.690515125000000,LIN,Protected ID: 60
0.691009125000000,LIN,Inter-Byte Space
0.691345250000000,LIN,Data 0: 255
0.691839250000000,LIN,Inter-Byte Space
0.691864125000000,LIN,Data 1: 1
0.692358125000000,LIN,Inter-Byte Space
0.692382875000000,LIN,Data 2: 7
0.692876875000000,LIN,Inter-Byte Space
0.692901750000000,LIN,Data 3: 255
0.693395750000000,LIN,Inter-Byte Space
0.693420625000000,LIN,Data 4: 255
0.693914625000000,LIN,Inter-Byte Space
0.693939500000000,LIN,Data 5: 255
0.694433500000000,LIN,Inter-Byte Space
0.694458375000000,LIN,Data 6: 255
0.694952375000000,LIN,Inter-Byte Space
0.694977125000000,LIN,Data 7: 255
0.695471125000000,LIN,Inter-Byte Space
0.695496000000000,LIN,!CHK!
0.698920250000000,LIN,Header Break
0.699622250000000,LIN,Inter-Byte Space
0.699698375000000,LIN,Header Sync
0.700192375000000,LIN,Inter-Byte Space
0.700217250000000,LIN,Protected ID: 61
0.713913750000000,LIN,Header Break
0.714585875000000,LIN,Inter-Byte Space
0.714692000000000,LIN,Header Sync
0.715186000000000,LIN,Inter-Byte Space
0.715418375000000,LIN,Protected ID: 60
0.715912375000000,LIN,Inter-Byte Space
0.716300375000000,LIN,Data 0: 208
0.716794375000000,LIN,Inter-Byte Space
0.716819250000000,LIN,Data 1: 2
0.717313250000000,LIN,Inter-Byte Space
0.717338125000000,LIN,Data 2: 7
0.717832125000000,LIN,Inter-Byte Space
0.717857000000000,LIN,Data 3: 255
0.718351000000000,LIN,Inter-Byte Space
0.718376000000000,LIN,Data 4: 255
0.718870000000000,LIN,Inter-Byte Space
0.718894875000000,LIN,Data 5: 255
0.719388875000000,LIN,Inter-Byte Space
0.719413750000000,LIN,Data 6: 255
0.719907750000000,LIN,Inter-Byte Space
0.719932500000000,LIN,Data 7: 255
0.720426500000000,LIN,Inter-Byte Space
0.720451250000000,LIN,!CHK!
0.723875250000000,LIN,Header Break
0.724577250000000,LIN,Inter-Byte Space
0.724653375000000,LIN,Header Sync
0.725147375000000,LIN,Inter-Byte Space
0.725431500000000,LIN,Protected ID: 61
0.725925500000000,LIN,Inter-Byte Space
0.726136500000000,LIN,Data 0: 253
0.738867500000000,LIN,Header Break
0.739539750000000,LIN,Inter-Byte Space
0.739645750000000,LIN,Header Sync
0.740139750000000,LIN,Inter-Byte Space
0.740372250000000,LIN,Protected ID: 60
0.740866250000000,LIN,Inter-Byte Space
0.741254375000000,LIN,Data 0: 0
0.741748375000000,LIN,Inter-Byte Space
0.741773250000000,LIN,Data 1: 2
