Time [s], Analyzer Name, Decoded Protocol Result
3.301398500000000,LIN,Data 2: 7
3.301892500000000,LIN,Inter-Byte Space
3.301917250000000,LIN,Data 3: 255
3.302411250000000,LIN,Inter-Byte Space
3.302436125000000,LIN,Data 4: 255
3.302930125000000,LIN,Inter-Byte Space
3.302954875000000,LIN,Data 5: 255
3.303448875000000,LIN,Inter-Byte Space
3.303473625000000,LIN,Data 6: 255
3.303967625000000,LIN,Inter-Byte Space
3.303992625000000,LIN,Data 7: 255
3.304486625000000,LIN,Inter-Byte Space
3.304511500000000,LIN,!CHK!
3.307884375000000,LIN,Header Break
3.308586375000000,LIN,Inter-Byte Space
3.308662625000000,LIN,Header Sync
3.309156625000000,LIN,Inter-Byte Space
3.309233250000000,LIN,Protected ID: 61
3.309727250000000,LIN,Inter-Byte Space
3.309977000000000,LIN,Data 0: 255
3.310471000000000,LIN,Inter-Byte Space
3.310547250000000,LIN,Data 1: 0
3.311041250000000,LIN,Inter-Byte Space
3.311117500000000,LIN,Data 2: 0
3.311611500000000,LIN,Inter-Byte Space
3.311687750000000,LIN,Data 3: 0
3.312181750000000,LIN,Inter-Byte Space
3.312258125000000,LIN,Data 4: 255
3.312752125000000,LIN,Inter-Byte Space
3.312828500000000,LIN,Data 5: 255
3.313322500000000,LIN,Inter-Byte Space
3.313398750000000,LIN,Data 6: 255
3.313892750000000,LIN,Inter-Byte Space
3.313969000000000,LIN,Data 7: 255
3.314463000000000,LIN,Inter-Byte Space
3.314539375000000,LIN,!CHK!
3.322876750000000,LIN,Header Break
3.323578750000000,LIN,Inter-Byte Space
3.323654875000000,LIN,Header Sync
3.324148875000000,LIN,Inter-Byte Space
3.324433000000000,LIN,Protected ID: 60
3.324927000000000,LIN,Inter-Byte Space
3.325263125000000,LIN,Data 0: 1
3.325757125000000,LIN,Inter-Byte Space
3.325782000000000,LIN,Data 1: 6
3.326276000000000,LIN,Inter-Byte Space
3.326300875000000,LIN,Data 2: 9
3.326794875000000,LIN,Inter-Byte Space
3.326819750000000,LIN,Data 3: 0
3.327313750000000,LIN,Inter-Byte Space
3.327338625000000,LIN,Data 4: 255
3.327832625000000,LIN,Inter-Byte Space
3.327857375000000,LIN,Data 5: 255
3.328351375000000,LIN,Inter-Byte Space
3.328376000000000,LIN,Data 6: 255
3.328870000000000,LIN,Inter-Byte Space
3.328894875000000,LIN,Data 7: 255
3.329388875000000,LIN,Inter-Byte Space
3.329413625000000,LIN,!CHK!
3.332837750000000,LIN,Header Break
3.333539750000000,LIN,Inter-Byte Space
3.333616000000000,LIN,Header Sync
3.334110000000000,LIN,Inter-Byte Space
3.334186750000000,LIN,Protected ID: 61
3.334680750000000,LIN,Inter-Byte Space
3.334930625000000,LIN,Data 0: 9
3.335424625000000,LIN,Inter-Byte Space
3.335501000000000,LIN,Data 1: 1
