Time [s], Analyzer Name, Decoded Protocol Result
0.638963875000000,LIN,Header Break
0.639665875000000,LIN,Inter-Byte Space
0.639742000000000,LIN,Header Sync
0.640236000000000,LIN,Inter-Byte Space
0.640312500000000,LIN,Protected ID: 60
0.640806500000000,LIN,Inter-Byte Space
0.641142375000000,LIN,Data 0: 255
0.641636375000000,LIN,Inter-Byte Space
0.641661000000000,LIN,Data 1: 7
0.642155000000000,LIN,Inter-Byte Space
0.642179625000000,LIN,Data 2: 255
0.642673625000000,LIN,Inter-Byte Space
0.642698250000000,LIN,Data 3: 255
0.643192250000000,LIN,Inter-Byte Space
0.643216875000000,LIN,Data 4: 255
0.643710875000000,LIN,Inter-Byte Space
0.643735500000000,LIN,Data 5: 255
0.644229500000000,LIN,Inter-Byte Space
0.644254250000000,LIN,Data 6: 255
0.644748250000000,LIN,Inter-Byte Space
0.644772875000000,LIN,Data 7: 255
0.645266875000000,LIN,Inter-Byte Space
0.645291750000000,LIN,!CHK!
0.648922500000000,LIN,Header Break
0.649624500000000,LIN,Inter-Byte Space
0.649700500000000,LIN,Header Sync
0.650194500000000,LIN,Inter-Byte Space
0.650271000000000,LIN,Protected ID: 61
0.663965000000000,LIN,Header Break
0.664637000000000,LIN,Inter-Byte Space
0.664743000000000,LIN,Header Sync
0.665237000000000,LIN,Inter-Byte Space
0.665469250000000,LIN,Protected ID: 60
0.665963250000000,LIN,Inter-Byte Space
0.666351125000000,LIN,Data 0: 255
0.666845125000000,LIN,Inter-Byte Space
0.666870000000000,LIN,Data 1: 7
0.667364000000000,LIN,Inter-Byte Space
0.667388750000000,LIN,Data 2: 255
0.667882750000000,LIN,Inter-Byte Space
0.667907625000000,LIN,Data 3: 255
0.668401625000000,LIN,Inter-Byte Space
0.668426375000000,LIN,Data 4: 255
0.668920375000000,LIN,Inter-Byte Space
0.668945125000000,LIN,Data 5: 255
0.669439125000000,LIN,Inter-Byte Space
0.669463875000000,LIN,Data 6: 255
0.669957875000000,LIN,Inter-Byte Space
0.669982750000000,LIN,Data 7: 255
0.670476750000000,LIN,Inter-Byte Space
0.670501625000000,LIN,!CHK!
0.673874250000000,LIN,Header Break
0.674576250000000,LIN,Inter-Byte Space
0.674652500000000,LIN,Header Sync
0.675146500000000,LIN,Inter-Byte Space
0.675223250000000,LIN,Protected ID: 61
0.688868625000000,LIN,Header Break
0.689540750000000,LIN,Inter-Byte Space
0.689646750000000,LIN,Header Sync
0.690140750000000,LIN,Inter-Byte Space
0.690425000000000,LIN,Protected ID: 60
0.690919000000000,LIN,Inter-Byte Space
0.691255000000000,LIN,Data 0: 255
0.691749000000000,LIN,Inter-Byte Space
0.691773875000000,LIN,Data 1: 1
0.692267875000000,LIN,Inter-Byte Space
0.692292625000000,LIN,Data 2: 7
0.692786625000000,LIN,Inter-Byte Space
0.692811375000000,LIN,Data 3: 255
0.693305375000000,LIN,Inter-Byte Space
0.693330125000000,LIN,Data 4: 255
0.693824125000000,LIN,Inter-Byte Space
0.693848875000000,LIN,Data 5: 255
0.694342875000000,LIN,Inter-Byte Space
0.694367625000000,LIN,Data 6: 255
0.694861625000000,LIN,Inter-Byte Space
0.694886375000000,LIN,Data 7: 255
0.695380375000000,LIN,Inter-Byte Space
0.695405125000000,LIN,!CHK!
0.698829750000000,LIN,Header Break
0.699531750000000,LIN,Inter-Byte Space
0.699608125000000,LIN,Header Sync
0.700102125000000,LIN,Inter-Byte Space
0.700127125000000,LIN,Protected ID: 61
0.713826500000000,LIN,Header Break
0.714498875000000,LIN,Inter-Byte Space
0.714604875000000,LIN,Header Sync
0.715098875000000,LIN,Inter-Byte Space
0.715331375000000,LIN,Protected ID: 60
0.715825375000000,LIN,Inter-Byte Space
0.716213375000000,LIN,Data 0: 208
0.716707375000000,LIN,Inter-Byte Space
0.716732250000000,LIN,Data 1: 2
0.717226250000000,LIN,Inter-Byte Space
0.717251250000000,LIN,Data 2: 7
0.717745250000000,LIN,Inter-Byte Space
0.717770125000000,LIN,Data 3: 255
0.718264125000000,LIN,Inter-Byte Space
0.718289125000000,LIN,Data 4: 255
0.718783125000000,LIN,Inter-Byte Space
0.718808000000000,LIN,Data 5: 255
0.719302000000000,LIN,Inter-Byte Space
0.719326875000000,LIN,Data 6: 255
0.719820875000000,LIN,Inter-Byte Space
0.719845750000000,LIN,Data 7: 255
0.720339750000000,LIN,Inter-Byte Space
0.720364625000000,LIN,!CHK!
0.723789000000000,LIN,Header Break
0.724491000000000,LIN,Inter-Byte Space
0.724567250000000,LIN,Header Sync
0.725061250000000,LIN,Inter-Byte Space
0.725345500000000,LIN,Protected ID: 61
0.725839500000000,LIN,Inter-Byte Space
0.726050125000000,LIN,Data 0: 254
0.738781625000000,LIN,Header Break
0.739453875000000,LIN,Inter-Byte Space
0.739559875000000,LIN,Header Sync
0.740053875000000,LIN,Inter-Byte Space
0.740286250000000,LIN,Protected ID: 60
0.740780250000000,LIN,Inter-Byte Space
0.741168250000000,LIN,Data 0: 0
0.741662250000000,LIN,Inter-Byte Space
0.741687125000000,LIN,Data 1: 2
0.742181125000000,LIN,Inter-Byte Space
0.742206000000000,LIN,Data 2: 7
0.742700000000000,LIN,Inter-Byte Space
0.742724750000000,LIN,Data 3: 255
0.743218750000000,LIN,Inter-Byte Space
0.743243750000000,LIN,Data 4: 255
0.743737750000000,LIN,Inter-Byte Space
0.743762625000000,LIN,Data 5: 255
0.744256625000000,LIN,Inter-Byte Space
0.744281375000000,LIN,Data 6: 255
0.744775375000000,LIN,Inter-Byte Space
0.744800250000000,LIN,Data 7: 255
0.745294250000000,LIN,Inter-Byte Space
0.745319125000000,LIN,!CHK!
0.748691625000000,LIN,Header Break
0.749393625000000,LIN,Inter-Byte Space
0.749469875000000,LIN,Header Sync
0.749963875000000,LIN,Inter-Byte Space
0.750040625000000,LIN,Protected ID: 61
0.763738250000000,LIN,Header Break
0.764410375000000,LIN,Inter-Byte Space
0.764516375000000,LIN,Header Sync
0.765010375000000,LIN,Inter-Byte Space
0.765242625000000,LIN,Protected ID: 60
0.765736625000000,LIN,Inter-Byte Space
0.766124625000000,LIN,Data 0: 1
0.766618625000000,LIN,Inter-Byte Space
0.766643500000000,LIN,Data 1: 2
0.767137500000000,LIN,Inter-Byte Space
0.767162375000000,LIN,Data 2: 7
0.767656375000000,LIN,Inter-Byte Space
0.767681125000000,LIN,Data 3: 255
0.768175125000000,LIN,Inter-Byte Space
0.768200000000000,LIN,Data 4: 255
0.768694000000000,LIN,Inter-Byte Space
0.768718750000000,LIN,Data 5: 255
0.769212750000000,LIN,Inter-Byte Space
0.769237500000000,LIN,Data 6: 255
0.769731500000000,LIN,Inter-Byte Space
0.769756375000000,LIN,Data 7: 255
0.770250375000000,LIN,Inter-Byte Space
0.770275125000000,LIN,!CHK!
0.773647250000000,LIN,Header Break
0.774349250000000,LIN,Inter-Byte Space
0.774425375000000,LIN,Header Sync
0.774919375000000,LIN,Inter-Byte Space
0.774996125000000,LIN,Protected ID: 61
0.788640625000000,LIN,Header Break
0.789312750000000,LIN,Inter-Byte Space
0.789418750000000,LIN,Header Sync
0.789912750000000,LIN,Inter-Byte Space
0.790197000000000,LIN,Protected ID: 60
0.790691000000000,LIN,Inter-Byte Space
0.791027125000000,LIN,Data 0: 2
0.791521125000000,LIN,Inter-Byte Space
0.791545875000000,LIN,Data 1: 2
0.792039875000000,LIN,Inter-Byte Space
0.792064875000000,LIN,Data 2: 7
0.792558875000000,LIN,Inter-Byte Space
0.792583750000000,LIN,Data 3: 255
0.793077750000000,LIN,Inter-Byte Space
0.793102625000000,LIN,Data 4: 255
0.793596625000000,LIN,Inter-Byte Space
0.793621500000000,LIN,Data 5: 255
0.794115500000000,LIN,Inter-Byte Space
0.794140375000000,LIN,Data 6: 255
0.794634375000000,LIN,Inter-Byte Space
0.794659250000000,LIN,Data 7: 255
0.795153250000000,LIN,Inter-Byte Space
0.795178000000000,LIN,!CHK!
0.798601875000000,LIN,Header Break
0.799303875000000,LIN,Inter-Byte Space
0.799380000000000,LIN,Header Sync
0.799874000000000,LIN,Inter-Byte Space
0.799950625000000,LIN,Protected ID: 61
0.813594625000000,LIN,Header Break
0.814266875000000,LIN,Inter-Byte Space
0.814372875000000,LIN,Header Sync
0.814866875000000,LIN,Inter-Byte Space
0.815151250000000,LIN,Protected ID: 60
0.815645250000000,LIN,Inter-Byte Space
0.815981500000000,LIN,Data 0: 3
0.816475500000000,LIN,Inter-Byte Space
0.816500375000000,LIN,Data 1: 2
0.816994375000000,LIN,Inter-Byte Space
0.817019375000000,LIN,Data 2: 7
0.817513375000000,LIN,Inter-Byte Space
0.817538250000000,LIN,Data 3: 255
0.818032250000000,LIN,Inter-Byte Space
0.818057000000000,LIN,Data 4: 255
0.818551000000000,LIN,Inter-Byte Space
0.818575875000000,LIN,Data 5: 255
0.819069875000000,LIN,Inter-Byte Space
0.819094750000000,LIN,Data 6: 255
0.819588750000000,LIN,Inter-Byte Space
0.819613500000000,LIN,Data 7: 255
0.820107500000000,LIN,Inter-Byte Space
0.820132250000000,LIN,!CHK!
0.823556250000000,LIN,Header Break
0.824258250000000,LIN,Inter-Byte Space
0.824334375000000,LIN,Header Sync
0.824828375000000,LIN,Inter-Byte Space
0.825112500000000,LIN,Protected ID: 61
0.825606500000000,LIN,Inter-Byte Space
0.825856250000000,LIN,Data 0: 255
0.826350250000000,LIN,Inter-Byte Space
0.826426500000000,LIN,Data 1: 0
0.826920500000000,LIN,Inter-Byte Space
0.826996875000000,LIN,Data 2: 0
0.827490875000000,LIN,Inter-Byte Space
0.827567250000000,LIN,Data 3: 0
0.828061250000000,LIN,Inter-Byte Space
0.828137500000000,LIN,Data 4: 255
0.828631500000000,LIN,Inter-Byte Space
0.828707875000000,LIN,Data 5: 255
